일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가격
2016-08-14,28.9,27.3,31.8,0.2,1.9,74.0,2039
2016-08-15,29.1,25.8,34.0,0.0,1.9,65.5,2039
2016-08-16,29.3,26.2,34.9,0.5,1.6,64.9,2160
2016-08-17,29.9,25.1,34.7,0.0,1.9,60.4,2135
2016-08-18,29.9,26.2,34.3,0.0,1.6,61.9,1968
2016-08-19,28.9,26.6,33.2,11.5,1.4,69.5,1968
2016-08-20,30.1,26.5,34.9,0.0,1.7,59.0,1968
2016-08-21,30.7,26.9,36.6,0.0,2.1,57.5,1968
2016-08-22,30.7,25.8,36.3,0.4,2.1,58.0,1968
2016-08-23,28.3,26.0,33.0,8.0,2.1,68.8,1968
2016-08-24,29.1,26.4,32.9,0.0,1.8,59.1,2018
2016-08-25,27.1,24.0,32.2,4.5,1.9,70.4,2011
2016-08-26,23.0,19.5,28.2,20.0,3.6,57.0,2011
2016-08-27,23.4,16.9,29.7,0.0,3.1,43.3,2011
2016-08-28,21.0,18.3,24.5,1.5,2.6,62.5,2011
2016-08-29,22.2,17.4,27.1,0.0,2.0,54.5,2030
2016-08-30,20.6,17.9,24.5,0.0,3.3,60.4,2030
2016-08-31,17.7,16.1,19.2,17.5,3.8,85.3,2030
2016-09-01,23.2,15.8,28.6,0.0,3.1,71.3,2028
2016-09-02,24.2,20.6,29.0,4.5,2.7,68.5,2028
2016-09-03,23.9,20.4,28.6,0.5,1.8,73.8,2028
2016-09-04,25.6,22.1,29.6,0.0,1.5,71.3,2028
2016-09-05,26.4,23.0,31.1,0.0,1.7,66.1,2003
2016-09-06,24.7,21.0,29.0,0.0,1.8,69.0,2028
2016-09-07,24.3,20.9,28.6,0.0,1.8,69.8,2003
2016-09-08,23.0,21.5,26.5,4.5,1.3,76.4,1953
2016-09-09,23.9,19.7,29.3,0.0,1.8,71.1,1913
2016-09-10,24.4,20.0,29.1,0.0,1.6,65.4,1913
2016-09-11,24.5,22.1,28.2,0.0,1.7,66.3,1913
2016-09-12,23.4,21.4,27.5,2.5,1.9,68.9,1913
2016-09-13,24.6,19.6,30.8,0.0,1.8,62.5,1913
2016-09-14,24.6,21.4,28.9,0.0,1.8,66.1,1913
2016-09-15,23.9,18.8,29.5,0.0,1.3,68.1,1913
2016-09-16,24.6,20.4,29.5,0.0,1.5,64.9,1913
2016-09-17,23.1,18.5,28.2,7.0,2.9,64.8,1913
2016-09-18,23.5,20.2,28.3,0.0,3.1,53.4,1913
2016-09-19,21.9,18.2,27.8,0.0,3.5,53.3,1965
2016-09-20,20.6,15.4,26.8,0.0,3.1,41.1,1990
2016-09-21,20.2,14.3,25.3,0.0,2.0,43.4,2006
2016-09-22,21.9,17.5,27.2,0.0,1.8,46.3,2058
2016-09-23,21.4,16.4,27.9,0.0,1.6,57.9,2058
2016-09-24,22.3,16.5,28.9,0.0,1.6,60.6,2058
2016-09-25,23.0,18.6,29.7,0.0,1.2,57.6,2058
2016-09-26,23.6,19.7,28.9,0.0,1.8,59.1,2125
2016-09-27,21.0,19.1,23.8,13.5,1.3,82.5,2136
2016-09-28,19.9,18.7,21.8,0.5,1.3,84.6,2136
2016-09-29,20.4,18.2,24.8,0.0,3.0,64.4,2018
2016-09-30,20.5,17.7,23.5,0.0,1.6,66.9,1993
2016-10-01,21.1,17.5,25.6,0.0,1.2,69.0,1993
2016-10-02,19.0,16.7,22.4,18.5,2.7,84.1,1993
2016-10-03,22.7,19.6,27.9,6.5,2.7,73.3,1993
2016-10-04,22.0,15.6,29.0,0.0,2.4,58.9,1989
2016-10-05,21.1,17.5,27.2,0.0,3.0,61.9,1989
2016-10-06,18.0,13.6,23.5,0.0,2.6,59.3,1976
2016-10-07,19.7,16.5,24.8,2.0,2.6,67.8,1969
2016-10-08,16.8,10.3,21.8,6.0,2.9,66.4,1969
2016-10-09,11.3,6.5,16.6,0.0,2.9,46.3,1969
2016-10-10,14.0,7.4,21.4,0.0,1.6,43.3,1973
2016-10-11,15.4,10.0,21.1,0.0,1.8,62.4,1965
2016-10-12,15.5,11.4,20.7,0.0,2.0,57.0,1965
2016-10-13,15.2,9.3,21.9,0.0,1.4,44.1,1984
2016-10-14,16.7,10.5,23.5,0.0,1.3,61.8,1984
2016-10-15,19.1,12.4,27.1,0.0,1.3,60.6,1984
2016-10-16,17.2,15.4,19.5,1.5,1.5,74.1,1984
2016-10-17,17.5,14.5,21.7,0.0,1.4,76.1,1920
2016-10-18,17.0,11.2,24.0,0.0,1.4,70.9,1920
2016-10-19,18.0,14.0,24.3,0.0,1.5,67.6,1920
2016-10-20,18.6,12.9,25.8,0.0,1.8,61.3,1906
2016-10-21,17.9,15.7,22.0,0.0,3.0,58.6,1930
2016-10-22,18.3,14.5,22.8,0.0,1.8,59.0,1930
2016-10-23,13.3,10.6,17.8,2.5,4.0,66.3,1930
2016-10-24,15.1,9.0,20.6,0.0,2.4,54.8,1934
2016-10-25,14.1,12.5,17.5,37.0,2.2,84.0,1934
2016-10-26,13.3,10.5,16.3,0.0,1.4,81.0,1934
2016-10-27,14.6,8.6,20.9,0.0,1.9,65.4,1899
2016-10-28,14.6,10.2,18.4,0.3,2.5,61.8,1899
2016-10-29,7.8,3.5,11.2,0.0,3.0,40.3,1899
2016-10-30,7.9,1.6,15.1,0.0,1.5,31.9,1899
2016-10-31,5.7,0.7,8.2,0.5,2.0,59.9,1886
2016-11-01,1.5,-2.4,6.6,0.0,2.7,43.6,1886
2016-11-02,4.1,-2.7,10.5,0.1,1.4,53.1,1886
2016-11-03,9.1,4.2,14.1,0.2,1.6,62.8,1823
2016-11-04,12.3,8.2,15.7,0.0,2.7,67.0,1823
2016-11-05,15.0,12.2,18.1,0.0,2.2,77.4,1823
2016-11-06,14.0,11.9,18.3,0.0,3.4,59.4,1823
2016-11-07,12.8,8.5,17.8,5.5,2.8,71.3,1921
2016-11-08,4.1,0.4,8.4,0.5,3.5,58.0,1921
2016-11-09,2.1,-3.2,8.6,0.0,1.9,41.1,1896
2016-11-10,6.0,1.5,9.8,0.4,2.0,55.5,1911
2016-11-11,9.1,6.2,14.2,4.0,2.2,63.3,1911
2016-11-12,11.4,5.1,16.7,0.0,2.3,62.1,1911
2016-11-13,14.4,12.1,18.1,0.5,1.7,74.8,1911
2016-11-14,13.2,10.2,15.8,1.5,1.7,78.5,1949
2016-11-15,5.2,2.5,10.2,0.0,2.8,44.3,1949
2016-11-16,5.2,0.0,12.0,0.0,1.4,44.3,1949
2016-11-17,9.1,4.0,16.5,0.0,1.2,56.4,1904
2016-11-18,10.3,4.9,14.6,0.0,1.9,58.4,1904
2016-11-19,13.0,9.9,18.6,0.0,2.2,71.1,1904
2016-11-20,9.8,6.4,15.3,0.0,2.5,48.6,1904
2016-11-21,9.5,5.1,14.6,0.0,2.2,40.5,1914
2016-11-22,2.0,-2.1,8.4,0.2,3.9,43.3,1914
2016-11-23,-1.8,-4.8,3.6,0.0,3.0,37.5,1914
2016-11-24,-2.5,-6.2,2.4,0.0,2.1,37.8,1831
2016-11-25,1.0,-3.5,6.0,0.0,1.5,43.9,1831
2016-11-26,0.9,-0.7,2.7,2.8,2.3,69.6,1831
2016-11-27,3.3,0.5,6.6,0.0,1.5,81.3,1831
2016-11-28,1.4,-1.4,5.6,0.0,2.5,57.9,1831
2016-11-29,1.7,-2.8,8.6,0.0,1.6,40.8,1831
2016-11-30,6.0,0.7,9.8,1.0,2.0,59.8,1831
2016-12-01,4.1,-1.0,7.0,0.0,3.6,47.6,1821
2016-12-02,1.6,-3.5,7.9,0.0,1.8,48.4,1821
2016-12-03,4.5,-0.7,11.3,0.0,1.4,58.8,1821
2016-12-04,5.5,2.0,9.5,0.0,1.2,60.1,1821
2016-12-05,5.9,0.5,10.3,1.5,3.0,69.1,1821
2016-12-06,-1.1,-4.2,4.3,0.0,2.5,38.5,1814
2016-12-07,1.7,-2.7,7.5,0.0,2.3,58.3,1814
2016-12-08,2.1,-3.0,6.1,3.0,1.7,70.0,1883
2016-12-09,1.4,-2.9,4.2,3.0,2.8,65.8,1883
2016-12-10,-1.6,-5.9,3.6,0.0,1.9,47.6,1883
2016-12-11,-1.1,-6.1,6.4,0.0,1.2,42.6,1883
2016-12-12,2.3,-3.0,6.3,0.0,1.9,37.9,1899
2016-12-13,3.4,-0.4,8.8,0.0,2.0,53.6,1875
2016-12-14,-1.4,-2.3,-0.1,0.1,2.7,68.1,1875
2016-12-15,-5.0,-7.6,-1.5,0.0,3.0,41.8,1888
2016-12-16,-4.7,-9.8,0.0,0.0,2.2,40.3,1888
2016-12-17,2.7,-2.7,8.0,0.0,1.8,60.1,1888
2016-12-18,4.9,2.7,8.1,0.0,1.9,68.8,1888
2016-12-19,7.2,4.3,12.0,0.1,2.5,66.0,1888
2016-12-20,7.6,4.4,13.6,0.0,1.2,71.3,1888
2016-12-21,7.9,4.1,12.6,29.0,3.5,75.5,1888
2016-12-22,5.5,1.5,11.0,23.5,3.5,90.3,1885
2016-12-23,-2.5,-4.4,1.5,0.1,3.6,71.1,1885
2016-12-24,-2.4,-4.3,1.1,0.0,1.8,66.0,1885
2016-12-25,1.0,-4.5,6.4,0.0,1.7,69.5,1885
2016-12-26,2.5,1.3,4.4,0.0,1.4,73.8,1885
2016-12-27,-2.3,-6.3,1.3,0.5,3.5,54.6,1909
2016-12-28,-3.7,-8.4,2.6,0.0,1.8,49.0,1909
2016-12-29,-4.2,-7.2,-1.1,0.3,2.8,53.1,1813
2016-12-30,-3.9,-9.1,1.0,0.0,1.3,50.9,1813
2016-12-31,0.7,-3.6,5.7,0.0,1.5,65.4,1813
2017-01-01,2.7,-1.6,6.9,0.0,1.5,75.9,1813
2017-01-02,5.0,1.8,9.2,0.3,2.1,77.8,1826
2017-01-03,2.0,-2.3,7.7,0.0,1.8,61.8,1826
2017-01-04,3.9,1.0,8.9,0.0,1.7,55.0,1826
2017-01-05,3.8,-0.1,7.3,0.0,3.1,52.3,1871
2017-01-06,5.4,2.5,11.4,0.0,2.4,58.5,1871
2017-01-07,4.6,0.0,10.5,0.0,1.4,64.9,1871
2017-01-08,6.5,4.0,10.9,0.0,2.6,61.4,1871
2017-01-09,1.5,-3.1,4.3,0.0,3.3,60.8,1884
2017-01-10,-3.7,-7.4,1.1,0.0,3.2,45.1,1884
2017-01-11,-3.8,-9.4,1.5,0.0,2.1,36.4,1884
2017-01-12,-2.2,-6.1,1.0,0.0,3.1,43.1,1909
2017-01-13,-6.0,-8.6,-1.4,0.6,2.9,47.4,1894
2017-01-14,-8.4,-10.5,-5.4,0.0,3.8,33.3,1894
2017-01-15,-6.6,-11.5,-0.9,0.0,2.3,35.3,1894
2017-01-16,-3.8,-8.9,4.0,0.0,1.4,37.6,1856
2017-01-17,-2.0,-7.1,3.4,0.0,1.5,46.6,1856
2017-01-18,-0.5,-3.0,2.8,0.0,1.3,68.9,1856
2017-01-19,-1.2,-4.9,4.7,0.0,1.6,55.4,1865
2017-01-20,-4.4,-7.8,-1.4,4.0,3.0,70.3,1828
2017-01-21,-5.2,-10.0,-0.9,2.1,1.6,78.1,1828
2017-01-22,-8.3,-10.9,-3.3,0.0,3.8,51.3,1828
2017-01-23,-8.9,-12.6,-4.1,0.0,2.2,48.4,1846
2017-01-24,-7.0,-11.6,-1.3,0.0,2.0,49.6,1784
2017-01-25,-5.2,-10.2,0.9,0.0,1.5,50.6,1784
2017-01-26,-1.3,-7.9,3.4,0.3,2.2,64.4,1788
2017-01-27,-2.6,-5.7,3.1,3.0,3.4,47.3,1788
2017-01-28,-1.6,-8.2,4.3,0.0,1.7,38.0,1788
2017-01-29,0.8,-0.9,2.5,4.5,1.8,71.1,1788
2017-01-30,-4.8,-7.9,-0.9,0.1,3.3,61.4,1788
2017-01-31,-5.4,-9.9,0.2,0.0,1.7,44.8,1868
2017-02-01,-4.0,-7.5,0.7,0.0,2.5,44.5,1868
2017-02-02,-2.7,-9.2,3.3,0.0,2.7,52.9,1868
2017-02-03,1.5,-2.3,6.7,0.0,1.5,65.4,1855
2017-02-04,0.9,-2.9,3.2,0.0,1.6,69.4,1855
2017-02-05,1.2,-1.5,2.3,0.5,2.1,75.3,1855
2017-02-06,-1.7,-4.4,2.6,0.0,3.0,51.0,1874
2017-02-07,-2.0,-5.6,3.0,0.0,1.5,45.4,1874
2017-02-08,-2.2,-4.9,0.6,0.0,2.0,50.1,1861
2017-02-09,-5.3,-7.1,-2.1,0.0,3.8,47.0,1745
2017-02-10,-6.6,-9.3,-2.5,0.0,4.1,44.3,1759
2017-02-11,-4.8,-9.2,0.8,0.0,2.8,45.4,1759
2017-02-12,-2.2,-7.4,4.2,0.0,2.1,51.3,1759
2017-02-13,0.1,-5.4,6.1,0.0,1.6,59.6,1759
2017-02-14,0.3,-4.0,6.5,0.0,2.5,46.0,1759
2017-02-15,1.8,-3.9,8.0,0.0,1.4,52.1,1759
2017-02-16,5.5,-1.9,10.3,0.0,2.0,63.9,2044
2017-02-17,0.8,-5.2,9.0,4.0,3.9,56.9,2044
2017-02-18,-2.6,-7.0,2.9,0.0,2.8,49.4,2044
2017-02-19,2.3,-3.4,5.7,1.0,1.9,68.0,2044
2017-02-20,-1.5,-5.2,5.4,0.5,4.2,53.8,2038
2017-02-21,-0.6,-7.6,6.9,0.0,1.6,37.1,2038
2017-02-22,1.7,-0.9,2.9,5.1,2.7,70.8,2038
2017-02-23,-1.5,-4.2,2.1,0.0,3.8,56.4,2031
2017-02-24,-0.8,-5.8,4.4,0.0,2.2,51.3,2034
2017-02-25,2.6,-2.8,8.4,0.0,2.3,63.6,2034
2017-02-26,3.6,-1.5,10.1,0.0,2.1,52.8,2034
2017-02-27,3.7,-1.8,10.7,0.0,1.8,37.4,1968
2017-02-28,5.6,-1.3,12.3,0.0,2.0,41.5,1804
2017-03-01,5.0,2.0,11.4,5.0,1.8,65.0,1804
2017-03-02,1.8,-1.1,6.6,0.5,3.1,59.5,1708
2017-03-03,3.3,-3.1,10.4,0.0,2.1,54.4,1708
2017-03-04,5.7,0.1,12.7,0.0,1.6,60.0,1708
2017-03-05,5.2,1.2,10.4,0.5,2.1,71.6,1708
2017-03-06,0.1,-2.8,4.0,0.0,4.0,41.3,1725
2017-03-07,-1.3,-4.0,2.9,0.0,3.9,37.5,1751
2017-03-08,-0.1,-5.3,5.0,0.0,3.1,50.6,1751
2017-03-09,3.2,-2.7,10.7,0.0,3.1,47.3,1935
2017-03-10,4.8,-1.2,12.2,0.0,2.2,37.4,1935
2017-03-11,7.3,-0.2,16.7,0.0,1.8,37.4,1935
2017-03-12,8.2,4.4,14.0,0.0,2.0,58.4,1935
2017-03-13,6.9,1.5,12.2,0.0,2.5,49.8,1935
2017-03-14,5.8,1.0,10.9,0.0,3.2,37.5,1935
2017-03-15,6.3,0.4,13.3,0.0,2.1,34.9,1935
2017-03-16,6.2,1.0,13.4,0.0,1.9,41.8,1931
2017-03-17,7.7,1.2,15.7,0.0,2.0,43.1,1931
2017-03-18,9.5,5.9,16.1,0.0,2.3,34.1,1931
2017-03-19,10.9,3.2,18.9,0.0,1.6,36.0,1931
2017-03-20,10.2,6.0,15.5,0.0,1.8,40.4,1956
2017-03-21,7.4,4.3,12.6,0.0,3.1,48.1,1956
2017-03-22,7.6,1.9,14.1,0.0,2.5,32.8,1956
2017-03-23,9.1,5.1,15.0,0.0,2.2,34.0,1959
2017-03-24,8.7,3.9,15.2,0.0,2.1,41.4,1959
2017-03-25,8.1,5.0,12.6,0.0,2.1,41.1,1959
2017-03-26,7.3,4.8,11.6,0.0,2.2,53.1,1959
2017-03-27,6.1,4.4,10.9,0.4,2.5,67.4,1955
2017-03-28,7.1,2.5,12.7,0.0,1.9,59.8,1955
2017-03-29,8.8,4.7,14.4,0.0,2.3,54.9,1955
2017-03-30,10.6,4.1,17.1,0.0,1.9,50.0,1783
2017-03-31,8.6,4.9,12.4,1.5,2.4,70.6,1765
2017-04-01,9.0,4.8,15.1,1.0,2.1,60.5,1765
2017-04-02,9.0,3.1,15.8,0.0,2.1,53.1,1765
2017-04-03,11.4,4.3,19.2,0.0,2.1,45.6,1791
2017-04-04,14.1,6.7,21.8,0.0,2.0,35.3,1791
2017-04-05,12.0,10.8,14.2,37.5,2.4,66.0,1785
2017-04-06,10.4,9.4,12.4,3.0,2.4,90.0,1929
2017-04-07,14.5,9.0,23.5,0.0,2.1,68.1,1929
2017-04-08,13.0,8.6,19.9,0.5,2.5,74.5,1929
2017-04-09,14.8,10.6,20.5,0.5,2.8,59.6,1929
2017-04-10,16.5,10.1,23.3,0.0,2.8,25.8,1940
2017-04-11,15.3,11.5,20.2,0.0,3.2,36.8,1940
2017-04-12,11.5,8.8,16.4,0.0,3.7,21.8,1940
2017-04-13,12.7,6.3,19.6,0.0,2.5,54.0,1866
2017-04-14,13.0,10.1,17.7,6.0,3.5,57.9,1866
2017-04-15,16.8,10.9,24.3,0.0,2.2,59.4,1866
2017-04-16,18.7,12.9,24.4,0.0,1.4,52.9,1866
2017-04-17,14.7,11.2,18.0,5.5,2.2,66.5,1959
2017-04-18,11.7,9.4,17.4,7.5,2.5,76.5,2044
2017-04-19,12.6,7.0,18.4,0.0,2.9,43.1,2044
2017-04-20,12.9,9.9,18.2,0.1,2.3,45.4,1891
2017-04-21,13.1,7.6,19.3,0.0,2.0,56.5,1896
2017-04-22,14.8,8.5,22.5,0.0,2.1,48.4,1896
2017-04-23,14.9,8.9,21.7,0.0,2.4,40.0,1896
2017-04-24,15.1,8.3,21.3,0.0,2.7,39.4,1910
2017-04-25,16.0,12.9,20.4,0.0,2.7,56.8,1910
2017-04-26,15.1,10.5,20.2,0.0,3.3,36.0,1910
2017-04-27,13.6,7.9,19.8,0.0,3.3,41.8,1981
2017-04-28,14.4,8.9,21.5,0.0,3.0,57.3,2018
2017-04-29,17.1,9.6,23.7,0.0,2.7,44.3,2018
2017-04-30,19.3,13.7,27.8,0.0,2.6,57.9,2018
2017-05-01,20.1,12.8,28.3,0.0,1.9,50.8,2018
2017-05-02,20.7,15.2,28.0,0.0,2.1,42.0,2054
2017-05-03,21.5,14.5,30.2,0.0,2.0,34.1,2054
2017-05-04,21.0,14.8,27.5,0.0,2.0,43.6,2106
2017-05-05,20.9,15.5,27.0,0.0,3.2,53.4,2106
2017-05-06,14.9,10.0,19.3,0.0,3.8,32.0,2106
2017-05-07,16.6,10.9,22.8,0.0,3.2,42.6,2106
2017-05-08,17.9,11.1,23.5,0.0,2.1,43.6,2149
2017-05-09,17.1,15.3,22.6,2.5,1.6,62.6,2149
2017-05-10,16.4,14.2,20.8,2.5,2.5,73.0,2145
2017-05-11,19.3,13.1,24.8,0.0,1.8,65.3,2219
2017-05-12,19.1,16.8,21.1,0.0,2.1,71.6,2219
2017-05-13,16.4,12.4,22.6,6.0,3.1,77.8,2219
2017-05-14,15.7,11.0,20.7,0.0,3.7,58.3,2219
2017-05-15,16.0,12.3,20.1,0.0,2.8,61.4,2221
2017-05-16,17.1,13.3,22.3,0.0,2.0,60.5,2221
2017-05-17,18.6,12.3,25.9,0.0,2.1,51.5,2216
2017-05-18,20.4,13.9,26.9,0.0,2.3,41.9,2194
2017-05-19,21.1,15.1,27.9,0.0,2.6,42.6,2183
2017-05-20,20.9,15.4,27.3,0.0,2.4,44.0,2183
2017-05-21,21.5,16.0,27.6,0.0,2.3,48.1,2183
2017-05-22,21.8,15.9,28.0,0.0,2.0,53.6,2230
2017-05-23,20.0,17.2,24.4,5.0,1.9,68.0,2230
2017-05-24,21.8,16.9,27.8,0.1,2.0,60.4,2230
2017-05-25,19.2,14.4,24.4,0.0,3.4,45.6,2241
2017-05-26,17.7,12.4,23.2,0.0,2.9,41.5,2243
2017-05-27,19.5,13.7,26.4,0.0,2.2,46.1,2243
2017-05-28,21.2,14.4,27.9,0.0,2.7,50.6,2243
2017-05-29,22.9,18.1,29.3,0.0,2.3,61.8,2214
2017-05-30,23.6,18.6,30.3,0.0,2.4,43.5,2130
2017-05-31,23.3,17.7,29.6,0.0,1.9,49.1,2130
2017-06-01,23.3,20.0,27.0,0.0,3.1,51.8,2015
2017-06-02,20.5,15.5,25.6,0.0,2.8,37.4,2018
2017-06-03,20.5,16.1,26.5,0.0,3.0,44.0,2018
2017-06-04,21.7,15.1,28.1,0.0,2.6,36.9,2018
2017-06-05,24.2,16.4,30.3,0.0,1.9,33.3,2074
2017-06-06,19.4,14.5,23.9,15.5,2.5,60.0,2074
2017-06-07,17.6,15.1,19.2,12.5,2.4,91.4,2074
2017-06-08,20.1,15.1,25.9,0.0,2.8,67.3,2229
2017-06-09,21.2,17.9,25.7,0.1,3.3,69.8,2229
2017-06-10,21.5,16.7,27.5,4.5,2.3,46.8,2229
2017-06-11,22.8,14.8,29.6,0.0,2.2,33.8,2229
2017-06-12,22.1,17.0,28.0,0.0,2.8,45.5,2236
2017-06-13,21.5,18.3,25.9,0.0,2.4,63.0,2236
2017-06-14,21.8,17.8,26.8,0.0,2.8,63.0,2249
2017-06-15,23.1,18.0,29.6,0.0,2.5,62.4,2240
2017-06-16,25.5,20.0,32.7,0.0,2.2,55.8,2245
2017-06-17,24.2,20.6,29.9,0.0,2.4,52.3,2245
2017-06-18,24.3,18.6,31.8,0.0,2.3,52.0,2245
2017-06-19,24.8,19.5,30.2,0.0,1.8,50.9,2274
2017-06-20,26.0,20.0,32.7,0.0,2.1,43.4,2295
2017-06-21,25.4,21.7,31.6,0.0,2.9,52.6,2295
2017-06-22,25.3,21.2,30.4,0.0,2.5,57.3,2270
2017-06-23,26.7,21.3,34.1,0.0,2.0,53.0,2275
2017-06-24,24.5,21.5,27.8,3.5,1.2,60.4,2275
2017-06-25,23.8,21.0,28.4,1.5,1.5,75.4,2275
2017-06-26,23.1,20.1,29.9,29.0,2.2,76.9,2349
2017-06-27,25.2,20.8,30.5,0.0,2.2,67.5,2349
2017-06-28,26.0,22.5,30.5,0.0,2.1,63.5,2349
2017-06-29,26.2,21.9,31.5,0.0,2.2,64.8,2375
2017-06-30,25.9,22.2,30.9,0.0,2.2,65.9,2375
2017-07-01,25.3,22.4,30.7,0.5,2.0,73.6,2375
2017-07-02,24.3,21.9,26.8,92.0,2.5,90.5,2375
2017-07-03,24.7,21.9,27.4,67.5,3.5,87.6,2375
2017-07-04,26.7,23.8,31.6,0.5,2.0,74.5,2388
2017-07-05,27.4,23.3,32.6,0.0,1.5,66.9,2388
2017-07-06,27.6,23.9,34.6,34.0,1.7,72.3,2283
2017-07-07,26.4,24.4,28.4,16.5,2.0,80.8,2283
2017-07-08,26.0,24.6,27.6,4.5,2.6,83.3,2283
2017-07-09,26.3,23.8,30.3,32.5,1.0,88.0,2283
2017-07-10,24.0,22.6,25.4,144.5,2.3,96.5,2289
2017-07-11,26.0,22.2,30.9,1.0,2.1,81.4,2289
2017-07-12,27.1,24.9,31.1,0.0,2.3,75.9,2289
2017-07-13,27.6,23.1,32.1,0.0,1.5,71.0,2403
2017-07-14,28.7,26.1,33.0,0.0,2.1,68.4,2408
2017-07-15,25.0,23.4,27.3,42.5,2.2,89.0,2408
2017-07-16,26.2,23.4,28.8,22.5,1.4,83.4,2408
2017-07-17,26.8,24.0,29.0,7.5,2.0,77.3,2345
2017-07-18,26.5,23.9,30.7,2.5,1.6,80.6,2345
2017-07-19,28.3,24.5,34.1,0.0,1.8,71.4,2345
2017-07-20,29.9,26.0,34.9,0.0,2.2,66.1,2355
2017-07-21,29.8,27.3,32.4,0.0,2.5,73.1,2355
2017-07-22,29.3,27.5,32.5,0.5,2.3,75.8,2355
2017-07-23,27.0,26.1,28.1,133.5,2.1,89.5,2355
2017-07-24,26.2,25.6,27.3,3.0,1.2,82.3,2423
2017-07-25,29.4,24.6,35.4,0.0,1.9,64.1,2431
2017-07-26,28.7,24.2,32.8,0.0,2.7,55.6,2431
2017-07-27,27.1,24.9,29.7,3.5,1.9,62.5,2293
2017-07-28,25.5,24.8,26.9,8.5,1.5,92.1,2160
2017-07-29,27.2,25.0,30.1,0.0,2.3,72.3,2160
2017-07-30,27.9,24.7,32.6,0.0,1.9,64.4,2160
2017-07-31,25.7,24.8,27.1,3.5,1.4,82.3,2220
2017-08-01,28.6,24.1,33.0,2.0,1.7,73.0,2293
2017-08-02,30.0,26.6,33.0,0.0,1.3,71.9,2293
2017-08-03,30.2,27.2,33.9,0.0,2.2,60.6,2335
2017-08-04,30.3,25.9,35.3,0.0,2.1,60.1,2335
2017-08-05,31.4,27.6,34.8,0.0,1.9,63.0,2335
2017-08-06,29.8,28.2,34.0,5.0,1.9,71.9,2335
2017-08-07,29.2,26.4,34.4,0.0,2.4,68.1,2335
2017-08-08,28.2,25.5,31.0,0.0,1.9,67.1,2335
2017-08-09,27.6,24.6,32.0,2.5,2.3,66.4,2335
2017-08-10,24.8,23.9,26.3,5.5,2.0,89.9,2350
2017-08-11,27.0,23.9,32.4,0.5,2.3,72.5,2350
2017-08-12,27.8,23.2,32.6,0.0,2.1,60.3,2350
2017-08-13,26.3,24.2,28.4,0.0,2.8,62.1,2350
2017-08-14,24.6,23.1,27.1,1.5,3.6,67.5,2384
2017-08-15,21.9,20.8,24.0,93.5,3.6,93.8,2384
2017-08-16,23.3,20.5,26.8,2.0,3.7,80.5,2384
2017-08-17,24.8,21.2,27.7,0.5,2.1,77.1,2251
2017-08-18,26.3,23.9,30.6,0.0,1.3,75.6,2265
2017-08-19,26.1,23.1,28.7,0.0,2.0,75.8,2265
2017-08-20,23.2,22.0,25.8,124.5,2.9,95.6,2265
2017-08-21,25.8,23.7,29.2,5.0,2.4,81.5,2268
2017-08-22,27.3,23.4,31.5,0.0,1.9,70.6,2268
2017-08-23,27.2,24.6,30.2,31.5,2.6,84.1,2268
2017-08-24,26.5,23.9,28.1,14.0,4.0,85.3,2315
2017-08-25,25.3,22.2,30.6,0.0,1.7,61.9,2315
2017-08-26,24.2,19.0,29.2,0.0,2.0,54.5,2315
2017-08-27,22.7,19.0,26.7,0.0,1.4,62.0,2315
2017-08-28,21.5,18.3,26.5,9.0,1.5,73.1,2315
2017-08-29,19.5,17.0,24.0,0.0,3.2,51.4,2315
2017-08-30,19.8,16.1,23.9,0.0,1.5,55.8,2315
2017-08-31,22.2,16.6,27.6,0.0,1.6,62.4,2350
2017-09-01,23.3,17.1,29.7,0.0,2.2,56.0,2338
2017-09-02,23.8,18.6,29.6,0.0,1.8,59.0,2338
2017-09-03,23.7,19.0,29.2,0.0,1.6,64.0,2338
2017-09-04,24.6,19.7,30.1,0.0,1.6,53.8,2338
2017-09-05,21.9,20.4,23.7,0.0,1.7,62.4,2338
2017-09-06,20.6,18.5,24.0,2.0,1.2,75.5,2318
2017-09-07,22.4,17.8,27.5,0.0,1.4,73.3,2286
2017-09-08,24.3,20.4,29.9,0.0,1.7,67.5,2286
2017-09-09,23.8,19.2,28.2,0.0,1.4,70.1,2286
2017-09-10,23.0,19.9,26.1,0.5,1.4,74.3,2286
2017-09-11,21.2,18.6,24.6,24.0,1.7,79.8,2286
2017-09-12,22.1,17.7,27.9,0.0,1.9,58.6,2286
2017-09-13,21.4,15.9,27.5,0.0,1.9,49.3,2286
2017-09-14,22.4,14.8,29.5,0.0,1.7,48.8,2156
2017-09-15,22.6,17.8,27.9,0.0,3.6,48.4,2078
2017-09-16,22.0,16.7,27.6,0.0,3.6,50.9,2078
2017-09-17,23.1,19.0,29.2,0.0,2.7,51.3,2078
2017-09-18,21.9,16.4,27.6,0.0,2.1,62.8,2151
2017-09-19,22.6,20.1,25.8,8.0,3.0,79.1,2151
2017-09-20,19.5,14.1,24.9,0.0,2.4,48.9,2151
2017-09-21,20.3,14.2,27.0,0.0,1.6,57.3,2253
2017-09-22,20.6,15.4,26.8,0.0,2.1,60.8,2253
